Timestamp,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3
1541792122.0,0.1608903515625,-0.33327287109374915,1.4671667773437498,66.2,18.4,-23.4,38.0,-153.2,63.6
1541792123.0,0.08810662109374999,-0.04596867187500031,1.149216796875,-10.0,11.4,36.4,34.8,-151.6,78.0
1541792124.0,0.35625720703125,-0.08427589843750027,2.67767513671875,-29.6,24.6,-2.2,28.8,-156.0,61.2
1541792125.0,0.18770541015625,-0.9959878906250008,2.6087221289062494,-32.2,30.6,-22.6,38.4,-147.2,37.2
1541792126.0,-0.31794998046875,-0.27964275390625026,1.5246276171874997,43.4,121.8,27.8,53.0,-146.2,70.2
1541792127.0,0.38690298828124997,-0.12258312500000024,2.191173359375,-9.6,130.2,50.8,28.2,-162.2,98.2
1541792128.0,0.45585599609375,-0.5401318945312497,2.2026655273437497,55.2,103.0,22.6,13.2,-166.4,121.6
1541792129.0,0.5027823486328125,-0.27293898925781335,1.149216796875,-13.25,-57.0,30.5,-2.25,-168.25,146.75
1541792130.0,1.1252747802734375,-0.004788403320311829,1.7764976318359373,-9.75,-48.75,-23.75,-4.5,-174.0,119.0
1541792131.0,0.5682238606770833,-0.6384537760416666,1.2641384765625,-32.333333333333336,33.666666666666664,-78.0,31.666666666666668,-158.33333333333334,114.33333333333333
1541792132.0,0.0909796630859375,-0.11971008300781172,2.0973206542968748,-4.0,54.5,62.75,25.75,-162.25,106.75
1541792133.0,0.622492431640625,-0.4213794921874996,1.7669208251953124,48.75,78.0,7.25,12.75,-166.25,121.75
1541792134.0,0.584185205078125,-0.11971008300781172,0.9864110839843749,8.0,105.5,21.75,-5.25,-168.75,157.75
1541792135.0,0.7134720947265625,0.0718260498046881,2.528276953125,1.75,53.0,46.0,-23.0,-175.0,156.5
1541792136.0,0.51714755859375,-1.0247183105468753,2.346317626953125,-68.0,106.5,-134.75,-20.25,-171.75,143.75
1541792137.0,-0.3112462158203125,-0.10055646972656263,2.35589443359375,51.75,27.25,114.25,-4.5,-165.0,150.5
1541792138.0,0.45010991210937495,-0.3016694091796879,2.4947581298828125,46.25,11.75,-10.25,-30.75,-173.75,151.75
1541792139.0,-0.086191259765625,-0.6368576416015621,1.7812860351562498,-14.25,71.5,-10.0,-18.75,-167.25,170.75
1541792140.0,0.5746083984375,0.16759411621093712,2.1547814941406247,-7.25,14.25,64.25,-37.5,-175.0,161.5
1541792141.0,0.143652099609375,-0.5985504150390621,1.6328455322265625,52.5,28.5,-57.5,-36.25,-170.75,178.75
1541792142.0,-0.1388636962890625,-0.45968671874999956,2.288856787109375,-68.75,15.0,43.25,-24.25,-173.75,156.75
1541792143.0,0.612915625,-0.09097966308593719,2.269703173828125,80.25,33.75,-14.25,-56.0,-178.5,166.5
1541792144.0,-0.1580173095703125,-0.5985504150390621,2.0781670410156248,-89.25,12.25,0.75,-30.75,-172.25,171.75
1541792145.0,-0.033518823242187495,-0.39264907226562507,2.959233251953125,71.75,28.5,7.25,-36.75,-177.25,158.75
1541792146.0,-0.63206923828125,-0.0239420166015627,2.7581203125,-38.5,-14.5,20.5,-38.25,-175.75,166.75
1541792147.0,-0.39743747558593745,-1.2306196533203124,2.6144682128906247,56.0,66.5,-55.5,-20.5,-176.0,148.5
1541792148.0,0.01915361328125,-0.05267243652343723,1.3072341064453123,6.0,25.0,51.5,-26.75,-162.75,194.75
1541792149.0,0.6560112548828124,-0.24420856933593704,1.5705962890624998,30.0,34.0,34.75,-52.25,-170.75,182.75
1541792150.0,0.9097966308593749,-0.0478840332031254,0.82360537109375,25.75,37.25,16.75,-64.25,-165.75,194.75
1541792151.0,0.6512228515624999,-0.2346317626953116,0.5793968017578125,4.0,15.5,-32.0,-61.75,-154.75,208.25
1541792152.0,0.22505495605468748,-0.24899697265625065,0.86191259765625,1.25,2.0,1.75,-41.5,-162.5,199.0
1541792153.0,0.5363011718749999,-0.19536685546875,1.5897499023437498,-39.8,5.8,47.6,-48.4,-168.0,182.8
1541792154.0,1.03812583984375,-0.28347347656250044,1.4595053320312499,51.2,2.2,-15.4,-57.4,-169.4,184.6
1541792155.0,1.12240173828125,0.452025273437501,1.118571015625,-11.2,-40.8,152.8,-72.4,-166.8,199.2
1541792156.0,1.838746875,-1.259350073242187,2.0350714111328125,-108.25,20.0,-235.75,-50.25,-175.25,148.25
1541792157.0,-0.08140285644531249,-0.028730419921874528,1.66636435546875,70.0,29.75,36.25,7.5,-164.0,158.0
1541792158.0,-0.08140285644531249,-0.35913024902343693,2.1068974609374997,-38.75,3.5,13.0,-3.0,-163.5,150.5
1541792159.0,0.3495534423828125,-0.19632453613281164,2.221819140625,33.75,23.75,59.25,-14.75,-172.25,148.25
1541792160.0,0.7517793212890624,-0.282515795898437,1.618480322265625,36.5,38.0,-6.5,-23.0,-174.0,164.0
1541792161.0,0.7278373046875,0.03830722656249996,0.8714894042968749,25.0,12.0,12.25,-30.0,-168.0,185.0
1541792162.0,0.3016694091796875,-0.5219359619140622,1.1540052001953125,-17.75,9.75,-31.5,-12.0,-161.5,174.0
1541792163.0,0.3112462158203125,-0.18674772949218799,1.6328455322265625,-8.75,-2.75,11.5,-10.0,-169.5,161.5
1541792164.0,0.679953271484375,-0.1388636962890626,2.308010400390625,-11.75,-13.5,42.0,-17.25,-176.75,146.25
1541792165.0,0.718260498046875,-0.469263525390625,1.4413093994140624,16.5,6.5,-27.75,-3.75,-167.25,153.75
1541792166.0,0.430956298828125,-0.20590134277343708,1.5227122558593749,22.25,31.25,-12.25,-3.25,-164.25,153.25
1541792167.0,0.1292868896484375,-0.12449848632812532,1.4125789794921875,5.5,0.0,4.0,0.5,-164.5,154.0
1541792168.0,0.2442085693359375,-0.4788403320312504,1.4891934326171874,-25.25,26.25,-8.0,6.75,-163.25,141.25
1541792169.0,0.4644751220703125,-0.29209260253906244,2.1835119140624997,-24.5,16.5,43.75,1.25,-165.25,131.75
1541792170.0,0.8283937744140625,-0.07661445312499993,1.9105729248046874,41.25,28.5,-0.25,-8.0,-170.5,133.0
1541792171.0,0.63206923828125,-0.41180268554687416,2.0254946044921875,-22.5,25.25,-9.0,-3.25,-172.25,132.75
1541792172.0,0.29879636718749997,-0.3256114257812506,2.11838962890625,39.6,26.4,-3.0,7.2,-167.6,135.2
1541792173.0,0.430956298828125,-0.33997663574218784,1.618480322265625,15.0,15.0,59.75,-4.75,-170.25,140.75
1541792174.0,1.00748005859375,0.14939818359374968,2.0762516796875,-34.2,-12.6,41.2,-22.8,-176.8,146.4
1541792175.0,0.6473921289062499,-0.8848969335937493,2.83090404296875,-9.4,38.2,-56.2,-6.2,-175.4,121.4
1541792176.0,0.27964275390625,-0.42904093749999994,2.4286781640624997,33.2,37.8,-71.0,7.2,-169.6,122.8
1541792177.0,-0.1149216796875,-0.36774937499999893,1.670195078125,47.8,5.0,70.6,21.4,-156.6,137.8
1541792178.0,0.720175859375,-0.07278373046874975,1.3101071484375,-29.4,37.2,11.2,-6.4,-168.8,149.2
1541792179.0,0.4520252734375,-0.5822698437499998,2.68533658203125,-23.4,49.4,-7.6,1.2,-168.8,126.0
1541792180.0,0.413718046875,-0.26431986328124957,2.3673866015624996,11.0,37.8,43.6,-9.2,-170.8,131.2
1541792181.0,0.55545478515625,-0.4328716601562501,2.344402265625,57.0,26.0,-32.0,-5.8,-171.0,137.8
1541792182.0,0.29879636718749997,-0.25282769531249905,1.5476119531249999,-24.0,16.2,44.4,-10.6,-172.6,157.8
1541792183.0,0.88489693359375,-0.24899697265625065,2.191173359375,23.6,27.6,-30.8,-26.8,-176.8,140.4
1541792184.0,0.2528276953125,-0.39456443359375015,1.8349161523437498,-17.8,18.0,-4.6,0.8,-163.2,150.8
1541792185.0,0.10342951171875,-0.36008792968750036,1.9268534960937498,20.6,16.0,19.6,-5.2,-166.4,141.2
1541792186.0,0.30262708984375,-0.20302830078125034,1.6970101367187498,20.6,9.2,-14.2,-0.6,-164.6,153.4
1541792187.0,0.1149216796875,-0.24899697265625065,2.29843359375,-65.8,7.4,39.0,1.8,-164.2,141.8
1541792188.0,0.3447650390625,-0.25282769531249905,2.2907721484374997,80.2,7.8,-3.0,-13.2,-174.8,131.2
1541792189.0,0.21452046874999997,-0.30262708984374953,1.0879252343749999,10.8,30.6,-13.0,7.8,-161.0,158.2
1541792190.0,-0.015322890625,-0.3064578124999997,2.528276953125,-58.2,-0.8,2.6,0.4,-167.2,124.0
1541792191.0,-0.0076614453125,-0.7546523632812487,2.42101671875,20.2,36.2,-16.0,15.0,-162.2,119.4
1541792192.0,0.04213794921875,-0.13407529296875076,1.7353173632812497,39.2,34.8,18.8,11.0,-169.0,141.0
1541792193.0,0.29113492187499995,-0.19919757812500016,1.2181698046875,14.6,25.4,23.0,2.8,-160.4,156.8
1541792194.0,0.3754108203125,-0.21835119140624926,1.5093047265625,-30.4,14.8,-0.2,-2.4,-162.0,147.2
1541792195.0,0.1608903515625,-0.3409343164062495,1.9460071093749998,9.6,37.2,-16.0,10.2,-165.0,135.0
1541792196.0,0.01915361328125,-0.15705962890625003,2.05709806640625,10.4,-16.6,22.0,8.0,-164.0,135.6
1541792197.0,0.26815058593749996,-0.24899697265625065,1.9689914453125,1.2,6.4,-0.4,3.4,-170.2,133.8
1541792198.0,0.19536685546874996,-0.2221819140625012,2.1222203515625,0.6,-12.8,36.6,11.0,-163.0,129.4
1541792199.0,0.34093431640625,-0.58610056640625,1.8464083203125,27.4,24.2,-44.4,17.6,-163.6,126.0
1541792200.0,0.08810662109374999,-0.13407529296875076,1.2334926953125,33.0,3.0,35.2,19.4,-162.2,137.0
1541792201.0,0.475009609375,-0.27964275390625026,1.5131354492187499,-40.6,34.0,-16.2,7.8,-168.2,133.4
1541792202.0,0.35625720703125,-0.26048914062500117,1.82725470703125,13.4,46.2,3.2,12.2,-165.4,123.4
1541792203.0,0.31028853515625,-0.2221819140625012,1.06877162109375,41.6,35.6,31.6,15.2,-162.8,146.0
1541792204.0,0.63206923828125,0.009576806640625435,1.1252747802734375,-13.25,15.75,26.5,-3.75,-168.25,149.75
1541792205.0,0.36391865234375,-0.44053310546875046,2.0175139322916666,-45.666666666666664,45.5,-44.666666666666664,7.666666666666667,-168.66666666666666,124.33333333333333
1541792206.0,-0.12449848632812499,-0.41180268554687416,2.5522189697265625,14.25,-7.25,35.5,17.75,-164.75,119.75
1541792207.0,0.24899697265624998,-0.3715800976562491,2.3367408203125,24.8,-8.8,24.2,11.2,-169.6,120.0
1541792208.0,0.37924154296875,-0.2260126367187496,1.7544709765624997,7.4,15.0,-31.8,14.6,-166.2,131.0
1541792209.0,0.09576806640624999,-0.3562572070312502,2.10306673828125,-8.4,5.4,14.6,19.6,-164.8,110.4
1541792210.0,0.3907337109374999,-0.0995987890624992,2.221819140625,16.6,-26.2,45.4,12.6,-172.2,119.0
1541792211.0,0.40605660156249995,-0.8044517578124992,2.04943662109375,-10.8,68.0,-73.6,30.8,-159.6,101.2
1541792212.0,0.01915361328125,0.08427589843750027,1.68551796875,35.8,16.4,39.2,22.6,-162.2,120.2
1541792213.0,0.33327287109375,-0.18387468750000124,1.53611978515625,15.6,-17.2,26.0,16.6,-159.0,121.4
1541792214.0,0.48267105468749993,-0.19919757812500016,2.11838962890625,-3.4,-30.8,14.2,11.2,-168.0,107.6
1541792215.0,0.29496564453125,-0.7776366992187498,2.40186310546875,-82.4,5.0,-76.8,25.0,-163.4,67.8
1541792216.0,-0.15322890625,-0.24516625000000047,1.94983783203125,69.6,68.0,40.8,45.4,-147.4,74.6
1541792217.0,0.14173673828125,-0.3064578124999997,1.98814505859375,-23.6,24.0,19.2,29.8,-160.2,88.6
1541792218.0,0.55545478515625,-0.18387468750000124,1.9460071093749998,35.0,46.8,23.8,20.6,-163.8,100.6
1541792219.0,0.47884033203125,-0.3102885351562499,1.7238251953125,-3.2,35.8,7.6,23.2,-162.8,106.4
1541792220.0,0.2068590234375,-0.29879636718750113,1.4518438867187498,38.0,36.4,-10.8,23.6,-161.6,118.0
1541792221.0,0.1838746875,-0.07278373046874975,1.2871228125,-0.8,25.2,19.8,19.4,-161.8,137.4
1541792222.0,0.44436382812499997,-0.08810662109375045,2.5321076757812495,-46.8,-6.4,52.8,7.6,-168.0,112.0
1541792223.0,0.5822698437499999,-0.9308656054687496,2.3367408203125,28.2,27.8,-76.6,19.6,-165.2,98.4
1541792224.0,-0.0612915625,-0.022984335937499267,1.01514150390625,43.8,14.2,17.0,33.2,-158.8,124.0
1541792225.0,-0.05363011718749999,-0.4367023828125003,1.6970101367187498,-61.6,23.0,6.0,30.0,-157.6,117.2
1541792226.0,0.17621324218749998,-0.18387468750000124,2.31758720703125,-4.6,36.2,-11.0,30.6,-159.8,96.2
1541792227.0,-0.24133552734374997,-0.5516240625000002,2.7236438085937498,-13.6,9.0,21.2,36.8,-155.2,86.0
1541792228.0,0.14173673828125,-0.36391865234375054,2.4516625,51.2,9.2,11.4,31.6,-157.2,91.2
1541792229.0,0.34093431640625,-0.30262708984374953,1.8770541015625,8.8,15.0,6.2,24.6,-159.4,105.0
1541792230.0,0.29496564453125,-0.17621324218749912,2.5512612890624995,-19.2,7.8,18.4,17.6,-166.0,92.0
1541792231.0,0.05746083984375,-0.44053310546875046,2.7198130859375,23.2,24.8,-15.8,28.4,-158.8,89.2
1541792232.0,-0.06512228515625,-0.5975927343750005,2.558922734375,-13.8,-1.6,-13.0,30.2,-153.4,85.8
1541792233.0,-0.06512228515625,-0.5592855078125005,2.3060950390625,22.8,37.6,2.4,37.2,-154.0,78.0
1541792234.0,0.06512228515625,-0.26048914062500117,1.823423984375,42.4,32.6,33.2,33.6,-150.8,98.8
1541792235.0,0.3907337109374999,-0.2068590234375005,1.6203956835937499,-38.0,10.8,6.6,24.6,-160.2,102.6
1541792236.0,0.35625720703125,-0.26431986328124957,1.8464083203125,45.6,26.4,2.2,30.4,-162.8,93.6
1541792237.0,0.1838746875,-0.37541082031250106,1.58208845703125,-6.2,19.8,-10.6,30.6,-155.8,104.2
1541792238.0,0.1771709228515625,-0.06224924316406266,1.6328455322265625,12.0,-0.25,43.0,21.5,-160.5,108.0
1541792239.0,0.612915625,0.3409343164062495,1.9536685546875,40.0,-33.4,41.4,12.6,-163.4,111.8
1541792240.0,0.74699091796875,-1.306276425781249,2.01112939453125,-85.6,36.2,-88.6,23.4,-158.2,62.6
1541792241.0,-0.03064578125,0.2719813085937517,1.30627642578125,42.6,29.2,36.0,40.6,-153.8,82.2
1541792242.0,0.168551796875,-0.38307226562499963,1.81193181640625,-29.6,18.0,30.8,37.6,-151.2,80.0
1541792243.0,0.5975927343749999,-0.452025273437501,2.9956251171875,-7.6,36.4,-12.6,26.4,-158.8,62.0
1541792244.0,0.321780703125,-0.13024457031250058,2.25629564453125,66.8,12.6,30.6,29.2,-160.4,81.6
1541792245.0,0.37158009765624994,-0.5363011718749995,2.0609287890625,-36.0,-16.0,-38.8,26.0,-164.0,78.0
1541792246.0,-0.09193734375,-0.42904093749999994,2.0647595117187496,-5.4,35.6,-2.8,46.6,-145.8,58.2
1541792247.0,-0.00383072265625,-0.36008792968750036,2.4440010546875,9.4,16.8,15.4,38.8,-154.4,61.6
1541792248.0,0.16472107421874999,-0.3409343164062495,2.2333113085937497,28.6,26.4,18.0,37.4,-152.6,64.2
1541792249.0,0.32944214843749997,-0.0957680664062508,1.6970101367187498,34.0,12.4,7.2,31.4,-161.4,82.6
1541792250.0,0.29496564453125,-0.291134921874999,1.9651607226562497,-23.0,14.8,0.4,33.4,-155.4,73.4
1541792251.0,0.21068974609375,-0.28347347656250044,2.46315466796875,41.0,6.2,23.2,31.4,-160.2,75.0
1541792252.0,0.21835119140625,-0.6856993554687509,1.5897499023437498,-34.6,37.0,-23.2,36.0,-154.4,70.8
1541792253.0,0.04213794921875,-0.0651222851562494,1.06877162109375,80.4,40.8,22.6,42.0,-150.4,87.6
1541792254.0,0.505655390625,-0.04213794921875014,1.1951854687499999,-45.4,20.0,16.8,24.8,-163.2,100.0
1541792255.0,0.48267105468749993,-0.5822698437499998,1.76596314453125,-11.4,56.8,-5.2,32.2,-157.8,83.0
1541792256.0,0.0995987890625,-0.06895300781249958,1.6816872460937498,9.6,22.8,-10.4,33.2,-159.2,90.8
1541792257.0,-0.09193734375,-0.34859576171874984,2.10306673828125,-20.6,25.6,16.4,41.2,-156.0,82.4
1541792258.0,0.12641384765625,-0.26431986328124957,2.5512612890624995,1.4,3.2,0.6,27.4,-157.4,72.2
1541792259.0,0.09193734375,-0.4711788867187501,2.40186310546875,24.6,23.2,21.6,38.2,-154.6,76.2
1541792260.0,0.26815058593749996,-0.32944214843749897,2.5895685156249995,-2.8,-16.4,-30.6,24.2,-157.4,65.8
1541792261.0,0.09576806640624999,-0.44819455078124903,1.39821376953125,44.8,41.2,25.6,49.0,-152.6,76.2
1541792262.0,0.321780703125,-0.10342951171874937,1.19901619140625,5.6,-6.2,27.8,29.0,-159.0,88.2
1541792263.0,0.6014234570312499,-0.36008792968750036,1.7621324218749999,2.2,52.4,-13.6,30.4,-158.4,74.4
1541792264.0,0.39456443359375,0.007661445312500348,1.0036493359374998,46.6,36.4,31.0,27.4,-163.0,103.4
1541792265.0,0.52480900390625,-0.3562572070312502,1.98814505859375,-73.2,15.6,0.6,20.6,-164.6,103.8
1541792266.0,0.09193734375,-0.5324704492187493,2.05709806640625,-19.2,65.6,-57.4,35.0,-149.4,71.0
1541792267.0,-0.1838746875,-0.04213794921875014,1.66636435546875,66.2,-56.6,46.2,40.2,-151.0,84.2
1541792268.0,0.3754108203125,-0.45968671874999956,2.01879083984375,-26.2,-116.4,17.8,28.8,-155.6,53.6
1541792269.0,0.63206923828125,-0.34859576171874984,2.17201974609375,-30.2,-43.8,-32.2,29.4,-140.2,-1.4
1541792270.0,0.7623138085937499,-0.4367023828125003,2.3903709374999997,-19.4,-149.4,-29.2,4.6,-136.2,-43.8
1541792271.0,1.3551181396484375,-0.0718260498046881,2.35589443359375,80.0,-188.5,-25.75,-33.75,-140.75,-60.25
1541792272.0,-2.39420166015625,-0.18195932617187438,1.1444283935546875,-39.75,-26.25,-36.5,-50.75,-133.75,-80.75
1541792273.0,-0.13407529296874998,-0.5602431884765622,2.4899697265625,-43.0,-18.75,-8.0,-55.25,-119.25,-97.75
1541792274.0,-0.3016694091796875,0.2537853759765625,1.9967641845703124,44.5,-29.5,-48.25,-51.25,-125.75,-89.75
1541792275.0,-2.0254946044921875,-1.201889233398438,2.0302830078125,46.0,-4.25,-33.25,-38.75,-118.75,-90.75
1541792276.0,-0.8571241943359375,-0.014365209960937264,0.7565677246093749,75.75,55.5,102.5,-80.0,-132.5,-82.0
1541792277.0,1.350329736328125,0.08619125976562536,0.24899697265624998,-45.75,-42.25,15.0,-126.5,-147.5,-63.0
1541792278.0,-1.838746875,-0.5410895751953131,2.8730419921875,-161.75,-52.25,-3.0,-127.75,-104.75,-109.75
1541792279.0,1.8004396484374998,-0.5889736083984367,3.0885201416015624,-16.5,-240.5,-50.25,-185.0,-90.5,-106.0
1541792280.0,1.1556013346354166,-0.644838313802083,4.826710546875,-69.0,40.333333333333336,-68.66666666666667,-225.33333333333334,-83.33333333333333,-93.33333333333333
1541792281.0,-0.9050082275390624,-0.38307226562499963,2.01112939453125,115.5,118.5,-46.25,-169.0,-126.5,-72.0
1541792282.0,-0.09576806640624999,0.014365209960937264,1.24498486328125,2.25,273.0,38.0,-136.25,-139.25,-76.75
1541792283.0,-1.0007762939453124,-0.18674772949218799,1.3072341064453123,-70.5,158.75,11.75,-75.5,-126.5,-98.5
1541792284.0,-1.6232687255859375,-1.048660327148438,2.729389892578125,26.75,59.0,6.0,-37.25,-110.75,-105.75
1541792285.0,-0.93852705078125,0.0718260498046881,3.5194764404296874,-123.0,140.25,-83.25,8.75,-102.25,-87.25
1541792286.0,-3.31357509765625,-0.31317733015381555,5.0182466796875,-85.5,-240.25,55.0,-48.5,-50.0,-144.0
1541792287.0,0.469263525390625,-0.27293898925781335,3.5194764404296874,167.5,-260.5,-168.25,-133.75,-86.75,-122.75
1541792288.0,-0.1388636962890625,-0.8571241943359382,2.6958710693359373,-23.5,-646.5,-236.0,-191.0,-135.5,-35.0
1541792289.0,0.5123591552734374,-0.2633621826171879,3.5434184570312497,139.5,-277.0,-72.5,-148.75,-171.25,149.25
1541792290.0,-1.4221557861328125,-0.6512228515624994,1.5610194824218748,-59.0,-146.5,-73.75,-95.0,-169.0,181.0
1541792291.0,-0.584185205078125,-0.7038952880859366,2.7198130859375,88.25,-5.75,21.25,-62.5,-171.0,178.0
1541792292.0,-0.8044517578125,-0.2394201660156252,1.5801730957031248,16.0,41.75,8.75,-68.25,-164.75,194.25
1541792293.0,-0.7038952880859375,-0.11013327636718806,0.82360537109375,-35.5,17.0,-3.75,-65.0,-159.0,204.0
1541792294.0,-1.0007762939453124,-0.3543418457031251,1.5179238525390624,55.25,57.0,34.0,-83.5,-164.5,195.0
1541792295.0,-0.45010991210937495,0.004788403320311829,2.2840683837890623,-52.75,-41.0,49.5,-87.5,-170.5,188.0
1541792296.0,-0.9528922607421875,-1.3263877197265632,1.6232687255859375,56.5,87.0,-89.75,-71.0,-174.0,174.0
1541792297.0,0.1197100830078125,0.8379705810546874,2.1260510742187497,-51.25,-25.25,76.5,-77.5,-165.0,201.0
1541792298.0,-1.6998831787109374,-1.575384692382812,3.6296097167968746,28.5,-5.75,-29.75,-70.0,-188.5,124.0
1541792299.0,0.258573779296875,-0.2394201660156252,2.3127988037109373,99.0,-12.25,34.25,-52.5,-172.5,188.5
1541792300.0,0.19632453613281248,-0.21068974609375068,1.4317325927734375,-18.75,16.75,-13.75,-56.0,-163.0,198.5
1541792301.0,-0.15322890625,-0.2777273925781252,1.6519991455078125,-117.0,28.75,-6.25,-52.0,-165.0,185.5
1541792302.0,-0.39264907226562495,-0.20797114745614764,1.5801730957031248,177.75,-9.75,199.75,-74.25,-159.25,201.25
1541792303.0,0.5315127685546874,-0.31317733015381555,0.49320554199218747,-124.0,-5.5,-159.75,-50.0,-142.0,215.5
1541792304.0,-0.7230489013671875,-0.20797114745614764,1.5514426757812498,-49.0,24.75,69.5,-41.75,-167.25,186.75
1541792305.0,-0.0047884033203125,-0.6129156249999994,2.403778466796875,115.75,14.0,-10.0,-48.25,-172.25,173.75
1541792306.0,-0.3447650390625,-0.7326257080078129,3.394977954101562,-75.5,17.25,14.25,-29.75,-175.25,149.25
1541792307.0,-0.6464344482421874,-0.15322890624999985,2.039859814453125,76.5,29.75,4.5,-49.75,-172.25,174.75
1541792308.0,-0.6943184814453125,-0.17717092285156255,1.455674609375,113.75,-2.0,36.25,-42.0,-166.5,196.5
1541792309.0,-0.488417138671875,-0.4932055419921877,1.618480322265625,-138.25,-33.5,-23.5,-22.75,-162.25,191.75
1541792310.0,-0.737414111328125,-0.579396801757813,2.5761609863281247,10.75,31.5,4.5,-15.0,-171.5,161.5
1541792311.0,-0.6081272216796875,-0.4501099121093741,3.4763808105468748,-60.75,30.5,29.0,-29.0,-176.0,144.0
1541792312.0,-0.49799394531249996,-0.7469909179687502,2.8730419921875,53.25,26.5,-43.0,-30.5,-175.0,163.5
1541792313.0,-0.8044517578125,-0.26815058593749974,2.0159177978515626,63.75,7.5,29.0,-25.75,-162.25,177.75
1541792314.0,-0.4070142822265625,0.17717092285156255,1.0965443603515623,-23.5,4.25,20.0,-31.0,-165.5,192.0
1541792315.0,-0.6512228515624999,-0.469263525390625,1.8195932617187498,66.75,53.25,4.75,-22.75,-162.75,178.25
1541792316.0,-0.737414111328125,0.0239420166015627,2.039859814453125,-108.0,-0.75,6.25,-32.25,-168.25,168.75
1541792317.0,-0.842758984375,-0.9481038574218754,2.834734765625,40.5,55.5,-31.5,-25.75,-170.75,155.25
1541792318.0,-1.0630255371093749,-0.17717092285156255,3.5769372802734374,-63.75,20.0,39.5,-30.25,-180.25,148.25
1541792319.0,-1.446097802734375,-0.5219359619140622,2.0302830078125,101.25,35.25,-19.25,-35.25,-175.25,166.25
1541792320.0,-0.3687070556640625,-0.5506663818359367,1.886630908203125,-2.0,-61.5,100.5,-43.0,-174.0,173.0
1541792321.0,1.7764976318359373,-0.43574470214843686,2.3223756103515623,18.75,-54.5,16.0,-55.5,-181.5,153.0
1541792322.0,1.9281304036458333,-0.4213794921874996,2.7581203125,-99.66666666666667,-3.6666666666666665,35.333333333333336,-61.0,-181.0,135.0
1541792323.0,1.9632453613281249,-0.8331821777343755,2.887407202148437,45.0,14.0,-29.75,-53.75,-182.25,127.25
1541792324.0,1.7190367919921874,-0.3974374755859369,1.5801730957031248,62.5,6.75,1.75,-36.5,-174.0,163.0
1541792325.0,1.9297265380859374,-0.3495534423828133,1.838746875,-14.5,22.25,28.5,-53.25,-179.75,152.25
1541792326.0,1.8722656982421875,-0.5698199951171876,2.1691467041015624,-27.75,8.5,-15.25,-45.5,-185.5,139.0
1541792327.0,1.5370774658203123,-0.6991068847656248,2.710236279296875,-30.75,26.5,-11.0,-29.75,-179.75,127.25
1541792328.0,1.5322890624999999,-0.6943184814453129,2.748543505859375,19.0,0.75,-9.75,-30.25,-183.25,126.25
1541792329.0,1.5562310791015623,-0.2777273925781252,1.838746875,77.25,-0.5,15.0,-27.75,-178.75,141.75
1541792330.0,1.7525556152343749,-0.5171475585937504,2.365471240234375,-112.25,20.75,22.75,-31.75,-174.75,126.25
1541792331.0,1.8770541015625,-1.259350073242187,4.6351744140625,-20.75,-61.0,54.25,-39.75,-184.75,72.25
1541792332.0,3.35188232421875,-0.9528922607421872,2.0638018310546875,69.5,-68.5,-104.0,-53.5,-184.5,104.0
1541792333.0,0.316034619140625,0.0718260498046881,1.4508862060546874,-37.75,-28.75,-127.75,25.75,-159.25,86.25
1541792334.0,-1.0773907470703123,-0.8092401611328128,2.5570073730468748,99.75,-16.25,18.25,51.25,-140.25,62.25
1541792335.0,-0.36391865234375,-0.13407529296875076,0.49799394531249996,43.5,4.25,-13.0,50.75,-145.25,99.25
1541792336.0,-0.3447650390625,-0.14365209960937442,0.21068974609375,-23.25,5.0,32.25,48.5,-154.0,102.0
1541792337.0,-0.1388636962890625,-0.12928688964843715,1.0007762939453124,16.0,-0.75,16.0,40.25,-153.75,84.75
1541792338.0,-0.201112939453125,-0.2777273925781252,0.8571241943359375,4.0,16.25,-31.0,43.5,-150.0,82.5
1541792339.0,-0.33039982910156246,0.12449848632812532,0.3687070556640625,19.5,-0.75,39.5,42.75,-144.25,99.75
1541792340.0,-0.32561142578124996,-1.0199299072265617,1.3646949462890625,-79.75,-6.75,-28.5,46.25,-143.75,47.25
1541792341.0,-0.4836287353515625,0.12449848632812532,0.5793968017578125,123.5,13.0,18.75,52.0,-146.5,51.5
1541792342.0,-0.143652099609375,0.0478840332031254,0.488417138671875,-77.75,10.25,13.25,35.75,-153.75,63.25
1541792343.0,-0.11013327636718749,-0.38786066894531324,1.6424223388671875,2.25,4.5,-1.5,41.75,-146.75,32.25
1541792344.0,-0.16280571289062498,-0.004788403320311829,1.3551181396484375,23.5,24.5,-5.5,46.75,-148.75,48.25
1541792345.0,0.0909796630859375,-0.6272808349609367,2.4660277099609376,-37.25,16.75,45.25,43.25,-142.75,20.25
1541792346.0,0.354341845703125,-0.38307226562499963,1.1635820068359375,29.0,11.0,-13.0,31.0,-154.5,36.5
1541792347.0,0.5746083984375,0.0957680664062508,0.32561142578124996,65.75,7.25,47.75,23.0,-154.5,52.5
1541792348.0,0.5458779785156249,-0.38307226562499963,0.7613561279296874,-78.5,-12.5,-39.25,24.25,-155.25,38.25
1541792349.0,0.4740519287109375,0.29209260253906244,0.9959878906249999,43.5,-71.75,-2.25,29.5,-150.5,11.5
