Time,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3
1849.09075,1.2497732666015624,-0.2873041992187506,2.0446482177734375,-75.0,42.5,6.0,228.5,361.0,150.0
1849.9906,1.11474029296875,-0.6818686328125008,3.3020829296875,-59.0,34.6,17.6,221.0,368.2,179.8
1851.004,1.26030775390625,-0.19153613281249982,2.17968119140625,96.2,16.2,22.0,226.6,363.0,167.0
1851.9908,1.32926076171875,-0.06129156249999923,1.578257734375,-60.4,50.6,71.0,245.0,350.6,145.0
1852.9906,1.80810109375,-0.49416322265624935,1.4326902734374998,49.0,22.4,-5.4,272.4,340.4,142.8
1853.9908,2.129881796875,-0.6627150195312499,0.720175859375,-7.0,-6.4,-21.0,227.4,341.4,104.6
1854.991,1.93451494140625,-0.3217807031250004,1.50164328125,-51.2,48.6,34.0,235.2,346.4,144.4
1856.0845,2.160527578125,-0.14556746093750128,1.6625336328124998,7.8,32.2,50.6,259.0,347.8,136.2
1856.9908,2.0915745703125,-0.50948611328125,1.9000384375,-52.6,50.0,-20.8,259.8,347.8,149.8
1857.991,1.6587029101562498,-0.5516240625000002,2.4286781640624997,-45.0,78.0,-1.2,255.6,353.6,169.2
1858.9908,1.2296619726562499,0.049799394531250485,2.63936791015625,14.6,8.6,80.8,260.6,349.8,174.2
1860.0008,1.6893486914062499,-0.5975927343750005,2.375048046875,-14.2,48.6,-4.8,296.6,339.0,167.0
1861.0806,2.221819140625,-0.9078812695312504,1.5705962890624998,76.8,-14.0,-7.4,251.6,344.8,140.4
1862.0016666666668,1.99580650390625,0.02681505859374944,-0.9423577734375,88.8,-17.6,28.6,252.0,310.8,74.0
1863.1003999999998,1.15304751953125,-0.049799394531250485,-1.5054740039062497,-122.4,-49.4,-43.8,215.4,313.8,65.8
1864.1404,-0.4903325,0.2413355273437503,0.03447650390625,66.6,-76.0,-53.6,146.4,339.2,98.0
1865.1408000000001,-1.9651607226562497,-0.26815058593749974,-0.97683427734375,-12.8,-62.6,-38.8,85.8,310.6,73.0
1866.0405,-3.447650390625,-0.2873041992187506,-0.16759411621093748,6.75,-93.25,-55.75,32.25,300.25,101.75
1866.9541666666667,-3.91882927734375,-1.4786589453124996,0.8657433203125,-72.2,-7.8,-24.0,-16.8,288.4,148.0
1867.9408,-3.1488540234375,-0.6244077929687499,0.5018246679687499,17.8,0.2,104.0,-7.4,298.6,144.6
1868.9408,-1.3215993164062498,0.27964275390625026,1.149216796875,-19.8,14.2,63.6,33.4,333.0,165.8
1869.9418,-2.558922734375,-0.5439626171874998,0.49799394531249996,9.6,33.8,-56.0,7.4,312.6,150.2
1870.9404,-3.20631486328125,-0.28347347656250044,1.057279453125,-53.8,-6.2,-25.0,-7.6,299.2,152.8
1871.9545,-3.49744978515625,-1.4211981054687506,2.1375432421875,-82.4,51.6,13.4,-18.4,298.0,195.2
1872.9408,-3.7081395312499996,-0.9691728320312496,1.75064025390625,33.0,86.0,5.8,-18.0,301.6,182.4
1873.9406000000001,-2.9381642773437497,-0.3064578124999997,0.6588842968749999,38.4,48.8,115.0,15.6,301.2,131.6
1874.941,-1.3139378710937497,-0.1800439648437493,0.6473921289062499,-60.6,45.4,82.6,53.4,334.2,131.4
1875.9408,-0.01915361328125,0.003830722656250174,1.4480131640624998,-31.0,67.6,73.2,101.0,357.0,149.4
1877.0403333333334,-0.01149216796875,0.18387468750000124,0.24516625,85.2,24.8,-16.6,111.6,346.0,126.4
1878.021,-0.58610056640625,-0.486501777343749,0.413718046875,-88.8,55.8,-11.0,98.6,340.2,113.0
1879.0408,-0.24516625,0.04596867187500031,0.6052541796875,-11.4,-25.4,69.6,103.8,353.8,139.4
1880.0408,0.40605660156249995,0.26048914062500117,0.9193734375,27.2,31.6,30.6,113.6,348.4,124.8
1881.0408,0.61674634765625,-0.413718046875001,0.5439626171874999,-35.6,42.8,18.8,121.6,354.8,126.0
1882.1241666666667,0.89255837890625,0.02681505859374944,0.4367023828125,-20.0,10.8,5.4,125.8,345.0,119.4
1883.0908,0.77763669921875,-0.07661445312499993,0.57843912109375,0.0,78.8,38.6,126.8,352.4,126.8
1884.0906,1.35224509765625,-0.2719813085937499,1.1262324609374998,-52.4,48.8,46.6,162.4,356.0,133.2
1884.99075,1.68551796875,-0.21547814941406251,1.7238251953125,-28.75,43.0,-11.75,158.5,366.5,156.5
1885.8906000000002,1.29095353515625,-0.08810662109375045,1.026633671875,49.0,13.0,10.4,161.4,361.0,140.2
1886.891,0.8350975390625,0.22984335937499978,0.12641384765625,28.4,-18.4,-9.2,144.4,342.4,102.4
1887.9021666666667,-0.1302445703125,-0.02681505859374944,-0.0842758984375,-35.4,-27.2,-27.0,114.6,335.8,107.4
1888.8908000000001,-1.59741134765625,-0.1800439648437493,-0.015322890625,7.6,33.2,-93.2,62.6,319.0,105.0
1889.8908000000001,-2.7542895898437503,-0.5592855078125005,-0.10726023437499999,-49.4,40.0,-13.0,35.2,311.2,119.2
1890.8908000000001,-2.9573178906249997,-0.2566584179687492,0.4520252734375,-36.4,29.0,11.0,30.0,314.0,122.0
1891.8908000000001,-3.15651546875,-1.3215993164062496,1.0534487304687499,-27.2,52.6,23.2,29.0,320.2,131.8
1893.0081666666667,-2.4056938281249995,0.08427589843750027,-0.22601263671875,80.4,15.8,42.8,54.0,315.2,100.8
1894.0308,-2.1758504687499998,-0.5516240625000002,-0.3600879296875,-76.6,21.2,24.6,48.4,315.2,104.8
1894.9785,-2.068590234375,0.09097966308593719,-0.033518823242187495,-37.25,33.75,42.25,61.25,328.25,112.75
1895.9406000000001,-2.0609287890625,0.16855179687499877,0.5516240625,-8.6,58.6,4.0,68.8,332.8,114.0
1896.9402,-2.96881005859375,-0.42904093749999994,0.44436382812499997,38.2,23.4,-31.6,64.4,323.6,114.4
1897.9404,-2.6278757421874994,-1.0419565624999994,-0.0995987890625,-51.2,34.2,0.0,40.2,305.4,94.2
1898.9798333333333,-1.149216796875,0.04213794921875014,0.46351744140624995,-38.0,34.2,122.0,83.2,340.8,124.0
1899.9908,0.11875240234375,0.16855179687499877,0.96151138671875,-3.6,-0.8,90.2,132.0,355.2,133.2
1900.9908,1.838746875,-0.609084902343751,0.7967903125,-66.4,-19.8,69.0,161.0,361.0,144.2
1901.9908,3.1526847460937497,-0.23750480468750013,1.1951854687499999,-8.0,-56.4,32.6,162.4,362.0,147.6
1902.9908,3.16800763671875,-0.5516240625000002,1.2143390820312499,35.4,128.4,30.2,171.6,365.2,154.8
1903.98,3.233129921875,-0.50948611328125,0.904050546875,-7.2,75.8,53.4,205.6,351.2,130.8
1904.9908,2.85005765625,0.1800439648437493,1.03046439453125,18.0,139.0,21.0,237.8,346.6,128.6
1905.9906,1.71233302734375,-1.1224017382812512,1.3713987109374999,17.4,124.8,-129.6,232.2,347.4,121.0
1906.9906,1.1645396874999998,-0.2260126367187496,0.31411925781249994,-4.2,49.8,29.0,203.0,346.2,115.0
1907.9906,1.6548721875,-0.007661445312500348,1.1875240234375,1.2,73.8,94.4,244.6,340.2,124.6
1909.0581666666667,1.976652890625,-0.18770541015624964,0.6703764648437499,-22.8,97.6,-12.6,273.0,333.8,128.6
1909.9906,1.4135366601562498,-0.04213794921875014,2.01879083984375,-29.4,92.6,40.8,289.6,340.4,154.8
1910.9908,0.8963891015624998,-0.5171475585937504,1.66636435546875,20.4,25.8,-31.4,282.4,344.8,170.0
1911.9908,0.6742071875,-0.20302830078125034,1.3024457031249999,-5.8,42.2,9.0,273.6,348.4,158.8
1912.9908,1.55910412109375,-0.10726023437499954,0.8389282617187499,41.6,-37.0,100.8,286.0,325.2,126.0
1914.0581666666667,2.54359984375,0.011492167968750522,-0.9921571679687499,15.6,13.8,72.8,307.6,292.0,91.6
1914.91575,2.7916391357421872,-0.6847416748046875,0.1197100830078125,-121.0,36.25,-68.5,312.5,311.0,125.0
1915.8408,1.915361328125,-0.2068590234375005,1.149216796875,-5.4,-8.2,-2.6,281.6,334.4,126.4
1916.8403999999998,1.3101071484375,-0.11109095703124972,0.70102224609375,-19.4,-12.2,-21.6,263.6,337.2,116.4
1917.841,1.13389390625,-0.4175487695312494,1.1568782421875,-46.8,55.4,-3.8,242.0,346.0,129.6
1918.841,1.3024457031249999,0.01915361328125087,0.45968671875,84.0,22.4,60.2,251.4,337.8,121.0
1919.8776666666668,1.49781255859375,-0.2413355273437503,0.73166802734375,-81.0,49.4,1.4,259.6,334.4,122.0
1920.8908000000001,1.35224509765625,-0.5439626171874998,1.84257759765625,-34.2,105.2,8.4,268.4,343.6,151.6
1921.891,1.1875240234375,-0.06895300781249958,1.76596314453125,13.0,41.4,18.2,269.8,345.8,147.0
1922.8908000000001,0.8197746484374999,-0.10342951171874937,1.0534487304687499,-1.8,58.0,-4.8,267.6,346.4,154.8
1923.8908000000001,0.4520252734375,-0.049799394531250485,1.98048361328125,-53.4,73.2,6.6,283.6,346.8,177.2
1924.8861666666667,0.10726023437499999,0.21835119140624926,1.4288595507812498,-9.8,18.6,46.8,279.8,347.0,180.2
1925.891,0.17621324218749998,-0.5171475585937504,1.118571015625,7.6,28.0,6.8,290.0,346.0,195.6
1926.8908000000001,0.9423577734375,-0.49416322265624935,2.129881796875,-13.4,-105.2,-22.0,262.6,347.4,139.0
1927.8906000000002,1.08409451171875,0.09193734374999885,0.23367408203124998,73.8,34.4,53.6,252.8,338.0,128.4
1928.8906000000002,2.15669685546875,0.26815058593749974,-1.16837041015625,32.6,19.2,155.2,292.8,286.8,69.2
1930.0056666666667,2.9381642773437497,-0.8121132031249996,-2.04177517578125,68.4,41.2,-40.4,326.4,274.8,82.4
1930.8785,2.3367408203125,-0.9911994873046872,-1.20667763671875,-114.75,106.5,-83.0,282.25,291.75,71.25
1931.7908,2.35972515625,-0.34859576171874984,1.34458365234375,-93.0,172.4,122.6,323.6,314.0,172.0
1932.7906,3.92266,-0.6320692382812503,1.5131354492187499,38.4,83.6,83.2,398.6,259.0,201.4
1933.7908,3.4859576171874997,-0.7967903125000007,1.49781255859375,-3.2,58.4,-8.6,390.6,270.6,220.2
1934.9058333333332,2.8768727148437496,-0.5937620117187503,0.9461884960937499,-15.2,24.8,-60.6,374.2,287.0,218.2
1935.8706000000002,2.35972515625,-0.29879636718750113,0.7163451367187499,35.2,28.0,12.4,373.6,292.8,208.0
1936.9408,2.6623522460937497,0.11109095703124972,-0.09576806640624999,-29.4,70.4,170.0,392.4,262.4,204.4
1937.95325,4.65432802734375,-0.5554547851562504,1.1875240234375,-6.25,66.25,-161.0,364.0,296.0,252.5
1938.80325,0.4165910888671875,-1.4939818359375003,1.16837041015625,-79.5,125.75,-81.75,334.25,323.75,281.75
1939.7806,0.6282385156249999,0.8121132031249996,2.29460287109375,-12.6,27.2,119.8,334.0,322.8,272.8
1940.8336666666667,0.63973068359375,-0.47500960937500025,1.7927782031249997,89.2,56.0,27.8,345.4,311.8,301.8
1941.8535,0.8571241943359375,-0.12449848632812532,2.2361843505859373,-52.0,38.75,63.75,344.25,301.75,327.25
1942.8606000000002,0.720175859375,-0.8580818749999999,0.9691728320312499,100.2,74.4,-16.8,345.2,299.6,315.6
1943.86575,1.149216796875,0.4788403320312504,1.465251416015625,-132.75,53.25,45.25,335.5,310.0,317.0
1944.8285,0.8092401611328125,-0.41659108886718776,1.5227122558593749,-40.75,132.0,-5.5,336.5,302.0,354.0
1945.7726,0.70868369140625,-0.4213794921874996,1.5322890624999999,143.25,6.5,-22.25,322.25,307.25,351.75
1946.76575,0.74699091796875,0.4932055419921877,2.0159177978515626,-55.0,8.0,54.75,340.25,292.25,366.75
1947.7906,0.6473921289062499,-0.17621324218749912,1.5399505078125,-83.8,34.4,7.8,327.0,303.0,358.6
1948.8508,1.0955866796875,0.413718046875001,0.8887276562499999,24.8,-39.6,10.2,336.6,301.4,348.2
1949.86575,0.47884033203125,-1.5610194824218748,1.5897499023437498,112.25,-14.25,-49.5,340.75,298.75,346.25
1950.8562,0.1292868896484375,1.0007762939453126,0.5698199951171875,18.75,-87.75,77.0,343.0,318.0,254.5
1951.7406,0.7623138085937499,0.2413355273437503,0.689530078125,-97.2,-70.8,18.8,335.0,323.4,239.0
1952.7408,0.52480900390625,0.14939818359374968,0.6205770703125,50.0,-4.2,-14.6,340.8,318.8,239.2
1953.8108,-0.7623138085937499,-0.34476503906249967,-0.6282385156249999,-32.4,-73.8,-38.4,294.4,342.0,182.8
1954.842,-1.06111017578125,-0.4213794921874996,0.43287166015625,54.6,-71.0,15.0,262.4,347.6,157.6
1955.8766,-0.39743747558593745,0.13407529296875076,1.1635820068359375,-140.0,-42.75,62.5,260.75,348.75,155.25
1956.7806,-1.7008408593749997,0.3677493750000007,0.23367408203124998,-12.4,-140.6,-105.4,214.4,349.6,128.0
1957.79075,-2.6144682128906247,-1.4125789794921868,0.7805097412109374,44.0,61.25,46.25,141.5,360.0,151.0
1958.7404,-1.5552733984375,0.0804451757812501,1.09941740234375,-23.4,-123.0,39.0,146.0,354.4,118.4
1959.7406,-0.5133168359375,0.14939818359374968,1.65104146484375,-20.4,-65.2,124.4,153.8,357.4,140.2
1960.7406,0.09576806640624999,-0.06895300781249958,2.4899697265625,-6.4,20.2,41.8,183.0,362.2,151.0
1961.7408333333333,0.29879636718749997,-1.2028469140624996,1.53611978515625,-46.6,73.0,-119.2,149.0,358.6,146.2
1962.7406,0.49416322265625,0.1302445703124988,1.8349161523437498,-13.0,33.0,120.4,151.8,362.6,151.4
1963.7404,1.35224509765625,-0.3256114257812506,2.32524865234375,-3.8,88.0,47.0,197.6,365.6,158.4
1964.741,1.5399505078125,-0.07661445312499993,0.9078812695312499,106.6,67.2,58.2,232.4,350.4,129.6
1965.8108,1.593580625,-0.34859576171874984,1.96133,-171.2,112.0,-11.8,243.6,346.4,138.4
1966.904,0.873404765625,-0.6856993554687509,3.24462208984375,3.8,36.0,49.6,255.4,362.6,213.0
1967.8406,2.18734263671875,-0.4979939453124995,1.8732233789062498,129.2,-44.0,94.4,280.0,335.6,156.0
1968.841,3.0415937890625,0.08427589843750027,0.18004396484375,-43.2,6.2,9.2,295.4,297.8,93.0
1969.8406,1.4518438867187498,-0.30262708984374953,1.1070788476562499,-75.4,-8.6,-154.4,251.0,338.6,128.2
1970.76575,0.17238251953125,-0.8044517578124992,0.7326257080078125,50.0,43.25,-101.5,140.0,354.5,134.5
1971.8041666666668,-1.7544709765624997,-0.30262708984374953,0.689530078125,-51.4,7.2,22.0,117.6,336.4,106.0
1972.7404,-1.2947842578124997,0.3907337109375,1.3215993164062498,-46.8,92.8,119.0,156.6,357.0,133.0
1973.741,-0.566946953125,0.0804451757812501,2.36355587890625,-62.2,72.8,79.6,241.0,361.8,171.8
1974.7406,0.54779333984375,-0.9461884960937503,1.4863203906249998,97.4,16.8,-40.6,224.0,349.6,143.6
1975.7408,0.84658970703125,-0.2260126367187496,0.9653421093749999,-48.8,58.6,58.4,217.4,349.4,122.2
1976.741,2.068590234375,-0.21835119140624926,1.62805712890625,6.6,91.8,134.0,272.8,338.0,138.4
1977.733,3.73495458984375,-0.6435614062500008,0.62440779296875,131.4,190.0,83.8,362.6,279.8,149.8
1978.7406,4.42448466796875,-0.9576806640624991,-0.3754108203125,63.0,192.2,7.4,402.6,245.8,182.2
1979.7408,3.9877822851562494,-0.9653421093749994,0.42521021484374993,109.6,318.4,48.0,412.8,244.8,263.6
1980.751,4.57005212890625,-1.1990161914062512,1.3713987109374999,46.2,409.4,55.8,362.6,242.6,405.0
1981.7035,3.9504327392578125,-0.8906430175781246,0.7613561279296874,189.25,210.75,69.5,276.0,256.5,466.0
1982.8305,3.15651546875,-0.6282385156250001,-0.19536685546874996,-2.0,36.2,-242.0,151.4,311.0,438.6
1983.778,-0.16280571289062498,-0.2537853759765625,0.833182177734375,-38.0,83.75,73.75,102.5,317.0,414.5
1984.72825,-0.6560112548828124,-0.36391865234375054,-0.2442085693359375,0.75,33.0,31.25,102.5,329.0,403.0
1985.62825,-0.316034619140625,0.31603461914062514,1.6615759521484375,-73.25,125.5,114.25,124.5,315.0,443.5
1986.616,-1.4939818359375,-1.2401964599609379,2.039859814453125,-22.25,-126.0,20.5,137.75,263.75,476.75
1987.7106,3.6698323046874997,-0.3907337109375,1.8502390429687499,-216.4,-574.2,52.8,337.0,255.4,392.2
1988.6743999999999,5.6215854980468745,-1.4317325927734377,0.7900865478515624,-326.0,-421.25,-4.25,428.25,211.25,229.25
1989.7308,2.9649793359375,-1.3752294335937503,1.149216796875,46.4,85.0,-187.2,316.2,317.4,154.6
1990.72825,0.6847416748046875,-0.38786066894531324,1.158793603515625,-48.25,29.75,1.5,299.0,339.0,188.0
1991.6906000000001,0.6780379101562499,0.2451662499999987,1.0879252343749999,-2.2,82.4,52.8,314.8,327.2,192.4
1992.72825,0.6081272216796875,-0.31603461914062514,0.8810662109374999,-75.25,-43.25,-61.5,311.0,321.0,164.5
1993.695,0.7805097412109374,0.19632453613281164,1.139639990234375,129.0,67.75,79.25,259.0,346.0,139.0
1994.65325,0.70868369140625,-0.45968671874999956,1.350329736328125,-77.75,20.0,-21.5,274.75,346.75,175.75
1995.6402,0.4481945507812499,0.8580818749999999,1.1415553515624999,-29.4,35.6,109.0,287.4,337.8,164.2
1996.6906000000001,0.48650177734374994,0.04596867187500031,1.6203956835937499,37.8,115.0,45.0,333.8,323.0,207.4
1997.6535,-0.062249243164062495,-1.2354080566406243,-1.3742717529296875,260.0,28.0,-157.5,287.75,310.75,106.25
1998.7486666666668,0.11875240234375,1.2105083593750017,-1.36756798828125,-225.8,6.2,110.6,292.0,319.2,120.8
1999.7404,0.5746083984375,-0.7546523632812487,1.9460071093749998,120.4,34.8,15.0,291.6,344.4,209.6
2000.678,0.6512228515624999,0.7086836914062502,-0.63206923828125,-116.75,-21.5,31.75,304.5,312.5,122.5
2001.6908,0.32944214843749997,-0.11875240234375006,1.98814505859375,33.8,14.2,43.0,288.4,345.6,195.2
2002.69075,0.6464344482421874,-0.24420856933593704,-0.584185205078125,4.5,8.75,-4.0,294.75,327.75,127.25
2003.6408000000001,0.34093431640625,-0.22984335937499978,1.3369222070312499,-42.4,1.8,50.6,281.6,343.6,176.8
2004.6948333333332,0.199197578125,-0.3562572070312502,1.15304751953125,-42.6,25.8,-68.2,264.8,348.4,151.2
2005.7406,-0.367749375,0.15705962890625003,1.7238251953125,14.8,47.2,62.0,260.8,352.8,171.2
2006.67825,-0.06703764648437499,0.31603461914062514,1.2641384765625,-19.5,119.25,53.0,294.75,337.75,178.75
2007.6008,0.40222587890625,-0.16855179687500055,-1.8310854296874999,158.6,4.6,12.8,308.0,310.4,119.6
2008.7304,0.3064578125,-0.4060566015624989,-0.40988732421874996,-120.0,-24.6,-19.4,281.4,337.8,141.8
2009.6358,-0.05746083984375,-0.2777273925781252,1.216254443359375,-46.0,-22.25,26.5,261.25,350.25,161.75
2010.5708,-1.0228029492187498,0.3179499804687502,0.6282385156249999,3.4,25.2,-67.2,252.8,344.4,129.2
2011.56575,-2.1404162841796874,-0.4022258789062505,-0.0047884033203125,120.5,-13.25,34.25,205.25,352.75,132.25
2012.5801999999999,-2.650860078125,0.413718046875001,-0.475009609375,-53.0,3.2,27.2,211.6,341.2,112.0
2013.6606000000002,-2.39420166015625,-0.4711788867187501,0.2068590234375,-10.8,-44.6,-37.2,170.8,339.2,108.0
2014.73,-2.5234885498046875,-0.7182604980468756,0.2059013427734375,-29.5,23.0,34.75,145.25,353.75,127.25
2015.5408,-2.7236438085937498,0.21452046875000086,1.22200052734375,-37.4,10.0,10.0,162.4,351.6,119.6
2016.5406,-3.8920142187499995,-1.057279453125,0.5822698437499999,7.2,73.4,-83.0,126.6,356.2,137.0
2017.5406,-3.4399889453125,-1.1875240234375006,0.14939818359374998,-8.6,73.0,97.8,128.6,345.4,118.6
2018.5406,-2.67001369140625,-0.32944214843749897,1.363737265625,-52.6,1.6,-1.4,160.6,349.8,123.4
2019.632,-3.07607029296875,-0.4367023828125003,0.6703764648437499,9.2,31.8,7.6,147.0,350.6,124.2
2020.5408,-2.9917943945312495,0.1608903515625002,0.28730419921875,23.4,1.2,52.4,159.6,352.0,117.6
2021.5406,-3.09905462890625,-1.1185710156249993,0.48267105468749993,-62.0,67.0,-44.8,150.8,346.4,122.0
2022.5406,-3.4668040039062498,-0.34476503906249967,0.6282385156249999,3.8,50.6,54.0,152.2,352.2,127.4
2023.5406,-3.17566908203125,-0.6512228515624994,0.65505357421875,-49.0,33.6,-2.6,162.4,362.4,141.6
2024.5408,-2.8883648828125,-0.42521021484374977,0.17238251953125,36.6,15.0,64.8,165.2,354.4,130.8
2025.5431666666668,-3.1143775195312497,-0.28347347656250044,0.14556746093749998,-23.4,21.2,-19.4,174.8,344.8,118.0
2026.5408,-3.64684796875,-1.1070788476562505,0.026815058593749996,-45.6,42.0,-12.4,153.2,352.0,125.6
2027.5406,-2.804088984375,-0.5171475585937504,2.1222203515625,-47.0,-5.0,38.8,161.2,361.6,146.0
2028.5406,-2.0762516796875,-0.2221819140625012,1.348414375,18.8,26.0,65.8,173.0,367.0,157.4
2029.5408,-2.6048914062499997,0.19919757812500016,0.7240065820312499,7.2,24.6,7.2,188.0,360.4,136.0
2030.6241666666667,-3.8153997656249996,-1.1836933007812505,0.25665841796875,-2.8,20.6,-70.8,159.8,352.2,127.4
2031.5406,-2.92284138671875,-1.4480131640625,0.7240065820312499,4.6,-16.0,17.4,117.0,343.0,113.8
2032.541,-1.3254300390625,0.8887276562499995,0.6933608007812501,-6.2,-45.6,102.8,158.8,349.6,116.4
2033.5908,-1.7927782031249997,-0.70485296875,1.40587521484375,-46.6,-123.2,19.4,125.4,357.8,138.2
2034.6408000000001,1.6931794140625,-0.2873041992187506,1.57442701171875,-25.8,-363.8,135.4,124.6,363.0,165.8
2035.7073333333333,4.24827142578125,-1.1070788476562505,0.63206923828125,-128.0,-318.4,78.6,146.0,378.4,246.0
2036.60325,5.219359619140625,-2.159569897460937,-0.5793968017578125,-233.25,-318.0,113.5,221.25,357.75,341.25
2037.55325,6.229712719726562,-0.3782838623046878,1.3455413330078123,-214.0,-157.75,-202.0,284.25,278.25,441.75
2038.551,2.7887660937499996,-1.1607089648437512,2.344402265625,74.4,19.4,-191.6,179.0,303.0,443.4
2039.61625,0.023942016601562498,0.09097966308593719,0.22505495605468748,2.5,-29.75,36.0,142.75,333.25,408.25
2040.55275,-0.239420166015625,0.4979939453124995,-0.430956298828125,95.75,29.75,157.75,188.75,330.25,398.25
2041.5608333333332,-1.3560758203124998,0.11492167968749989,-0.11109095703124999,-128.8,-114.0,-20.6,261.8,326.6,371.4
2042.65325,-0.6512228515624999,-1.0678139404296871,2.89219560546875,-38.5,-227.5,-9.25,255.25,329.25,390.25
2043.611,2.18734263671875,-0.2719813085937499,1.7621324218749999,-27.0,-110.2,230.0,361.4,269.4,358.2
2044.54075,5.7317187744140625,-0.9337386474609382,0.296881005859375,-161.0,-287.5,77.5,436.75,197.25,249.25
2045.441,4.99526234375,-0.9576806640624991,0.5631162304687499,-172.2,-77.4,-98.6,415.2,234.8,199.6
2046.477,3.81156904296875,-1.9460071093750004,1.5131354492187499,-53.4,-59.6,-79.8,383.6,270.8,190.4
2047.5406,3.24462208984375,-0.609084902343751,2.69682875,-59.8,-97.6,-6.8,291.8,337.0,163.0
2048.5404,3.5089419531249995,-1.1683704101562498,1.99580650390625,-63.0,-108.0,42.4,290.6,334.6,157.0
2049.5402,4.45513044921875,-0.7278373046874993,1.09941740234375,-41.8,-119.6,5.8,248.6,342.2,125.4
2050.50325,4.687846850585937,-1.3503297363281241,1.1252747802734375,-177.75,-370.0,-23.0,183.75,369.75,181.25
2051.530166666667,5.1561526953125,-1.4824896679687498,-0.32561142578124996,-177.8,-418.4,3.8,170.6,377.0,279.8
2052.4404,5.85334421875,-1.6625336328125009,-0.2375048046875,-15.2,80.8,102.0,217.4,363.4,335.8
2053.4406,6.879977890625,-2.2409727539062496,2.04177517578125,98.4,226.6,44.4,216.8,370.4,319.2
2054.4406,4.96078583984375,-3.0837317382812497,2.558922734375,-112.6,293.6,-70.6,182.6,369.8,320.6
2055.441,2.28694142578125,-1.210508359375,3.7081395312499996,150.2,171.0,10.0,109.6,364.8,304.8
2056.5394,1.7717092285156248,-0.08619125976562536,2.7916391357421872,66.75,94.75,-3.75,119.25,374.75,209.25
2057.533,-0.42521021484374993,-0.5363011718749995,1.348414375,6.6,206.2,-114.0,73.0,343.8,135.4
2058.5906,-3.2216377539062497,-0.9423577734375002,0.9730035546874999,-76.2,99.8,16.2,59.6,331.2,120.8
2059.591,-2.9036877734374995,-0.5439626171874998,1.39821376953125,-13.0,50.4,55.6,95.0,341.0,124.2
2060.5908,-3.09139318359375,-0.22984335937499978,0.8887276562499999,-10.4,101.4,-16.6,116.0,355.6,134.4
2061.5908,-4.49343767578125,-0.8159439257812497,-0.3907337109374999,55.0,95.6,-20.4,107.6,316.4,76.8
2062.4826000000003,-4.410119458007812,-1.2641384765625006,-1.5131354492187499,-75.5,56.0,31.25,128.75,325.25,84.75
2063.391,-3.2676064257812496,-1.4939818359375003,0.6818686328125,-88.0,4.6,3.8,115.2,341.6,112.8
2064.3906,-2.0072986718749997,0.3485957617187516,0.8542511523437499,-9.0,45.6,94.4,148.4,360.4,134.0
2065.3906,-2.436339609375,-0.34859576171874984,1.2334926953125,-15.2,18.0,6.8,170.2,360.6,142.2
2066.3908,-3.1143775195312497,-0.13790601562499916,1.08409451171875,-14.8,59.8,-14.4,158.8,358.4,136.4
2067.481166666667,-4.7424346484374995,-1.0802637890624993,0.0842758984375,9.0,36.6,-48.8,147.4,350.2,123.8
2068.3906,-3.19865341796875,-1.6970101367187507,0.40222587890625,3.6,-20.8,76.8,125.2,349.6,125.2
2069.3908,-1.3943830468749998,0.5516240624999984,0.31028853515625,25.4,-10.0,88.8,170.8,343.6,104.4
2070.4206,-0.7661445312499999,-0.24899697265625065,0.75465236328125,-89.2,-47.8,70.8,180.4,357.6,131.2
2071.5008000000003,2.17968119140625,0.37924154296874946,1.6433800195312498,-30.0,-128.2,161.2,216.0,350.8,130.4
2072.44075,5.142745166015625,-0.5937620117187503,1.6424223388671875,49.75,103.5,-100.25,228.5,356.5,141.5
2073.403333333333,0.48650177734374994,-1.1377246289062501,1.19135474609375,-98.0,91.8,-66.8,172.0,358.4,141.6
2074.4503999999997,0.24899697265624998,-0.3409343164062495,2.8117504296875,67.8,30.8,33.4,172.4,366.4,168.0
2075.5204,0.720175859375,1.2258312500000006,2.17968119140625,28.8,-25.2,190.6,217.6,351.6,146.8
2076.5655,0.7996633544921875,-1.7334020019531255,-0.2442085693359375,47.25,94.75,-354.0,226.5,324.5,102.5
2077.4905,0.32082302246093747,1.556231079101563,0.38786066894531246,-62.75,31.75,220.25,160.0,327.0,84.5
2078.558833333333,0.75465236328125,-0.5133168359375002,1.2181698046875,62.2,38.2,27.8,205.2,359.2,150.4
2079.51575,0.507570751953125,-0.0957680664062508,1.5227122558593749,-116.0,63.0,5.25,228.0,346.0,142.0
2080.42825,0.63206923828125,0.14365209960937442,0.93852705078125,-19.25,47.75,-4.0,218.5,343.5,119.5
2081.3906,-0.86191259765625,-0.4022258789062505,0.9270348828124999,209.6,43.8,-50.8,188.4,354.0,148.0
2082.39075,-1.85790048828125,-0.6129156249999994,-0.3687070556640625,-104.25,-2.25,-17.0,149.0,325.5,82.0
2083.4528,-2.6479870361328124,0.18674772949218799,0.09576806640624999,-22.75,-45.0,242.25,222.75,343.25,116.75
2084.3406,1.81193181640625,-0.22984335937499978,0.44053310546874996,-35.0,31.4,-41.4,243.2,340.4,110.4
2085.4004,0.6818686328125,-0.9538499414062507,1.37906015625,-128.4,99.8,-43.2,193.6,347.6,120.8
