UTC,Time,Temperature 1,Calibrated Temperature 1,Temperature 1 Stable,Temperature 2,Calibrated Temperature 2,Temperature 2 Stable
2018-11-09 19:17:52+00:00,1414850803.0,331.0,20.688000000000002,0.0,4996.0,19.684,0.0
2018-11-09 19:17:58+00:00,1414856823.0,329.0,20.561999999999998,0.0,4983.0,19.633,0.0
2018-11-09 19:18:04+00:00,1414862844.0,328.0,20.5,0.0,4987.0,19.649,0.0
2018-11-09 19:18:10+00:00,1414868864.0,326.0,20.375,0.0,4990.0,19.660999999999998,0.0
2018-11-09 19:18:16+00:00,1414874884.0,326.0,20.375,0.0,4994.0,19.676,0.0
2018-11-09 19:18:22+00:00,1414880903.0,325.0,20.312,0.0,4989.0,19.657,0.0
2018-11-09 19:18:28+00:00,1414886923.0,324.0,20.25,0.0,4983.0,19.633,0.0
2018-11-09 19:18:34+00:00,1414892943.0,323.0,20.188,0.0,4981.0,19.625,0.0
2018-11-09 19:18:40+00:00,1414898962.0,323.0,20.188,0.0,4966.0,19.567,0.0
2018-11-09 19:18:46+00:00,1414904982.0,322.0,20.125,0.0,4965.0,19.563,0.0
2018-11-09 19:18:52+00:00,1414911002.0,321.0,20.062,0.0,4957.0,19.531,0.0
2018-11-09 19:18:59+00:00,1414917022.0,321.0,20.062,0.0,4953.0,19.516,0.0
2018-11-09 19:19:05+00:00,1414923042.0,321.0,20.062,0.0,4959.0,19.539,0.0
2018-11-09 19:19:11+00:00,1414929062.0,320.0,20.0,0.0,4968.0,19.574,0.0
2018-11-09 19:19:17+00:00,1414935082.0,320.0,20.0,0.0,4967.0,19.57,0.0
2018-11-09 19:19:23+00:00,1414941102.0,320.0,20.0,0.0,4967.0,19.57,1.0
2018-11-09 19:19:29+00:00,1414947122.0,320.0,20.0,0.0,4968.0,19.574,1.0
2018-11-09 19:19:35+00:00,1414953141.0,319.0,19.938,0.0,4969.0,19.578,1.0
2018-11-09 19:19:41+00:00,1414959162.0,319.0,19.938,0.0,4976.0,19.605999999999998,1.0
2018-11-09 19:19:47+00:00,1414965182.0,319.0,19.938,0.0,4970.0,19.582,1.0
2018-11-09 19:19:53+00:00,1414971203.0,318.0,19.875,0.0,4974.0,19.598,1.0
2018-11-09 19:19:59+00:00,1414977223.0,318.0,19.875,0.0,4973.0,19.594,1.0
2018-11-09 19:20:05+00:00,1414983243.0,318.0,19.875,0.0,4968.0,19.574,1.0
2018-11-09 19:20:11+00:00,1414989263.0,318.0,19.875,0.0,4979.0,19.618,0.0
2018-11-09 19:20:17+00:00,1414995284.0,318.0,19.875,0.0,4982.0,19.629,0.0
2018-11-09 19:20:23+00:00,1415001304.0,318.0,19.875,0.0,4969.0,19.578,0.0
2018-11-09 19:20:29+00:00,1415007324.0,318.0,19.875,0.0,4999.0,19.695999999999998,0.0
2018-11-09 19:20:35+00:00,1415013345.0,318.0,19.875,0.0,5008.0,19.730999999999998,0.0
2018-11-09 19:20:41+00:00,1415019365.0,320.0,20.0,0.0,4982.0,19.629,0.0
2018-11-09 19:20:48+00:00,1415025387.0,320.0,20.0,0.0,4980.0,19.621,0.0
2018-11-09 19:20:54+00:00,1415031407.0,320.0,20.0,0.0,4974.0,19.598,0.0
2018-11-09 19:21:00+00:00,1415037426.0,319.0,19.938,0.0,4971.0,19.586,0.0
2018-11-09 19:21:06+00:00,1415043447.0,319.0,19.938,0.0,4957.0,19.531,1.0
2018-11-09 19:21:12+00:00,1415049468.0,319.0,19.938,0.0,4966.0,19.567,0.0
2018-11-09 19:21:18+00:00,1415055489.0,319.0,19.938,0.0,4961.0,19.547,0.0
2018-11-09 19:21:24+00:00,1415061509.0,318.0,19.875,0.0,4949.0,19.5,0.0
2018-11-09 19:21:30+00:00,1415067529.0,318.0,19.875,0.0,4960.0,19.543,0.0
2018-11-09 19:21:36+00:00,1415073549.0,318.0,19.875,0.0,4971.0,19.586,0.0
2018-11-09 19:21:42+00:00,1415079568.0,318.0,19.875,0.0,4967.0,19.57,0.0
2018-11-09 19:21:48+00:00,1415085588.0,318.0,19.875,0.0,4976.0,19.605999999999998,0.0
2018-11-09 19:21:54+00:00,1415091608.0,319.0,19.938,0.0,4961.0,19.547,0.0
2018-11-09 19:22:00+00:00,1415097627.0,319.0,19.938,0.0,4967.0,19.57,0.0
2018-11-09 19:22:06+00:00,1415103648.0,319.0,19.938,0.0,4964.0,19.559,0.0
2018-11-09 19:22:12+00:00,1415109668.0,319.0,19.938,0.0,4967.0,19.57,0.0
2018-11-09 19:22:18+00:00,1415115688.0,319.0,19.938,0.0,4957.0,19.531,0.0
2018-11-09 19:22:24+00:00,1415121708.0,318.0,19.875,1.0,4956.0,19.527,1.0
2018-11-09 19:22:30+00:00,1415127729.0,319.0,19.938,0.0,4966.0,19.567,0.0
2018-11-09 19:22:37+00:00,1415133749.0,318.0,19.875,0.0,4973.0,19.594,0.0
2018-11-09 19:22:43+00:00,1415139770.0,318.0,19.875,1.0,4969.0,19.578,1.0
2018-11-09 19:22:49+00:00,1415145789.0,318.0,19.875,1.0,4969.0,19.578,1.0
2018-11-09 19:22:55+00:00,1415151809.0,318.0,19.875,1.0,4963.0,19.555,1.0
2018-11-09 19:23:01+00:00,1415157829.0,318.0,19.875,1.0,4963.0,19.555,1.0
2018-11-09 19:23:07+00:00,1415163848.0,318.0,19.875,1.0,4961.0,19.547,1.0
2018-11-09 19:23:13+00:00,1415169868.0,318.0,19.875,1.0,4960.0,19.543,1.0
2018-11-09 19:23:19+00:00,1415175889.0,318.0,19.875,1.0,4960.0,19.543,1.0
2018-11-09 19:23:25+00:00,1415181910.0,318.0,19.875,1.0,4964.0,19.559,1.0
2018-11-09 19:23:31+00:00,1415187931.0,318.0,19.875,1.0,4954.0,19.52,1.0
2018-11-09 19:23:37+00:00,1415193952.0,318.0,19.875,1.0,4955.0,19.523,1.0
2018-11-09 19:23:43+00:00,1415199974.0,318.0,19.875,1.0,4957.0,19.531,1.0
2018-11-09 19:23:49+00:00,1415205995.0,318.0,19.875,1.0,4960.0,19.543,1.0
2018-11-09 19:23:55+00:00,1415212016.0,318.0,19.875,1.0,4974.0,19.598,1.0
2018-11-09 19:24:01+00:00,1415218036.0,318.0,19.875,0.0,4976.0,19.605999999999998,0.0
2018-11-09 19:24:07+00:00,1415224057.0,318.0,19.875,0.0,4976.0,19.605999999999998,0.0
2018-11-09 19:24:13+00:00,1415230077.0,317.0,19.812,0.0,4962.0,19.551,0.0
2018-11-09 19:24:20+00:00,1415236098.0,318.0,19.875,0.0,4969.0,19.578,0.0
2018-11-09 19:24:26+00:00,1415242118.0,318.0,19.875,0.0,4967.0,19.57,0.0
2018-11-09 19:24:32+00:00,1415248139.0,318.0,19.875,0.0,4969.0,19.578,0.0
2018-11-09 19:24:38+00:00,1415254159.0,318.0,19.875,1.0,4973.0,19.594,1.0
2018-11-09 19:24:44+00:00,1415260179.0,318.0,19.875,1.0,4983.0,19.633,1.0
2018-11-09 19:24:50+00:00,1415266199.0,318.0,19.875,0.0,4973.0,19.594,0.0
2018-11-09 19:24:56+00:00,1415272218.0,318.0,19.875,0.0,4975.0,19.602,0.0
2018-11-09 19:25:02+00:00,1415278237.0,318.0,19.875,1.0,4978.0,19.614,1.0
2018-11-09 19:25:08+00:00,1415284258.0,318.0,19.875,1.0,4970.0,19.582,1.0
2018-11-09 19:25:14+00:00,1415290278.0,318.0,19.875,1.0,4980.0,19.621,1.0
2018-11-09 19:25:20+00:00,1415296298.0,318.0,19.875,1.0,4986.0,19.645,1.0
2018-11-09 19:25:26+00:00,1415302318.0,319.0,19.938,1.0,4979.0,19.618,1.0
2018-11-09 19:25:32+00:00,1415308338.0,318.0,19.875,1.0,4973.0,19.594,1.0
2018-11-09 19:25:38+00:00,1415314358.0,318.0,19.875,1.0,4970.0,19.582,1.0
2018-11-09 19:25:44+00:00,1415320379.0,319.0,19.938,1.0,4972.0,19.59,1.0
2018-11-09 19:25:50+00:00,1415326400.0,319.0,19.938,1.0,4975.0,19.602,1.0
2018-11-09 19:25:56+00:00,1415332420.0,318.0,19.875,0.0,4978.0,19.614,0.0
2018-11-09 19:26:02+00:00,1415338440.0,318.0,19.875,0.0,4992.0,19.669,0.0
2018-11-09 19:26:09+00:00,1415344460.0,319.0,19.938,0.0,4993.0,19.672,0.0
2018-11-09 19:26:15+00:00,1415350479.0,319.0,19.938,0.0,4982.0,19.629,0.0
2018-11-09 19:26:21+00:00,1415356499.0,318.0,19.875,1.0,4976.0,19.605999999999998,1.0
2018-11-09 19:26:27+00:00,1415362519.0,319.0,19.938,0.0,4977.0,19.61,0.0
2018-11-09 19:26:33+00:00,1415368539.0,319.0,19.938,0.0,4982.0,19.629,0.0
2018-11-09 19:26:39+00:00,1415374558.0,319.0,19.938,1.0,4983.0,19.633,1.0
2018-11-09 19:26:45+00:00,1415380578.0,319.0,19.938,1.0,4986.0,19.645,1.0
2018-11-09 19:26:51+00:00,1415386598.0,319.0,19.938,0.0,4989.0,19.657,0.0
2018-11-09 19:26:57+00:00,1415392618.0,319.0,19.938,0.0,4987.0,19.649,0.0
2018-11-09 19:27:03+00:00,1415398638.0,319.0,19.938,0.0,4991.0,19.665,0.0
2018-11-09 19:27:09+00:00,1415404657.0,319.0,19.938,1.0,4988.0,19.653,1.0
2018-11-09 19:27:15+00:00,1415410676.0,319.0,19.938,0.0,5005.0,19.719,0.0
2018-11-09 19:27:21+00:00,1415416696.0,319.0,19.938,0.0,5004.0,19.715999999999998,0.0
2018-11-09 19:27:27+00:00,1415422715.0,319.0,19.938,0.0,4989.0,19.657,0.0
2018-11-09 19:27:33+00:00,1415428735.0,319.0,19.938,0.0,4992.0,19.669,0.0
2018-11-09 19:27:39+00:00,1415434755.0,319.0,19.938,0.0,4981.0,19.625,0.0
2018-11-09 19:27:45+00:00,1415440775.0,319.0,19.938,0.0,4984.0,19.637,0.0
2018-11-09 19:27:51+00:00,1415446795.0,319.0,19.938,0.0,4981.0,19.625,0.0
2018-11-09 19:27:58+00:00,1415452815.0,319.0,19.938,0.0,4979.0,19.618,0.0
2018-11-09 19:28:04+00:00,1415458836.0,319.0,19.938,0.0,4981.0,19.625,0.0
2018-11-09 19:28:10+00:00,1415464857.0,319.0,19.938,1.0,4983.0,19.633,0.0
2018-11-09 19:28:16+00:00,1415470877.0,319.0,19.938,1.0,4994.0,19.676,1.0
2018-11-09 19:28:22+00:00,1415476897.0,319.0,19.938,1.0,4999.0,19.695999999999998,1.0
2018-11-09 19:28:28+00:00,1415482917.0,319.0,19.938,0.0,5008.0,19.730999999999998,0.0
2018-11-09 19:28:34+00:00,1415488938.0,319.0,19.938,0.0,5003.0,19.712,0.0
2018-11-09 19:28:40+00:00,1415494958.0,319.0,19.938,0.0,4989.0,19.657,0.0
2018-11-09 19:28:46+00:00,1415500977.0,319.0,19.938,0.0,4981.0,19.625,0.0
2018-11-09 19:28:52+00:00,1415506996.0,319.0,19.938,0.0,4978.0,19.614,0.0
2018-11-09 19:28:58+00:00,1415513016.0,319.0,19.938,0.0,4984.0,19.637,0.0
2018-11-09 19:29:04+00:00,1415519037.0,319.0,19.938,1.0,4993.0,19.672,1.0
2018-11-09 19:29:10+00:00,1415525057.0,319.0,19.938,1.0,4989.0,19.657,1.0
2018-11-09 19:29:16+00:00,1415531077.0,319.0,19.938,0.0,4999.0,19.695999999999998,0.0
2018-11-09 19:29:22+00:00,1415537097.0,318.0,19.875,0.0,4999.0,19.695999999999998,0.0
2018-11-09 19:29:28+00:00,1415543118.0,319.0,19.938,0.0,4988.0,19.653,0.0
2018-11-09 19:29:34+00:00,1415549140.0,319.0,19.938,0.0,4985.0,19.641,0.0
2018-11-09 19:29:41+00:00,1415555160.0,319.0,19.938,0.0,4984.0,19.637,0.0
2018-11-09 19:29:47+00:00,1415561180.0,320.0,20.0,0.0,4979.0,19.618,0.0
2018-11-09 19:29:53+00:00,1415567200.0,319.0,19.938,1.0,4975.0,19.602,1.0
2018-11-09 19:29:59+00:00,1415573219.0,320.0,20.0,0.0,4987.0,19.649,0.0
2018-11-09 19:30:05+00:00,1415579238.0,319.0,19.938,0.0,4980.0,19.621,0.0
2018-11-09 19:30:11+00:00,1415585258.0,319.0,19.938,0.0,4990.0,19.660999999999998,0.0
2018-11-09 19:30:17+00:00,1415591279.0,319.0,19.938,0.0,4985.0,19.641,0.0
2018-11-09 19:30:23+00:00,1415597299.0,319.0,19.938,0.0,4984.0,19.637,0.0
2018-11-09 19:30:29+00:00,1415603319.0,319.0,19.938,0.0,4982.0,19.629,0.0
2018-11-09 19:30:35+00:00,1415609340.0,319.0,19.938,0.0,4990.0,19.660999999999998,0.0
2018-11-09 19:30:41+00:00,1415615360.0,319.0,19.938,0.0,4996.0,19.684,0.0
2018-11-09 19:30:47+00:00,1415621380.0,319.0,19.938,0.0,4987.0,19.649,0.0
2018-11-09 19:30:53+00:00,1415627400.0,319.0,19.938,0.0,4990.0,19.660999999999998,0.0
2018-11-09 19:30:59+00:00,1415633420.0,319.0,19.938,0.0,4999.0,19.695999999999998,0.0
2018-11-09 19:31:05+00:00,1415639440.0,319.0,19.938,0.0,5007.0,19.727,0.0
2018-11-09 19:31:11+00:00,1415645460.0,319.0,19.938,0.0,5005.0,19.719,0.0
2018-11-09 19:31:17+00:00,1415651480.0,319.0,19.938,1.0,5006.0,19.723,0.0
